"Id","Titulo_P","Subtitulo_P","Descripcion","Valor","Marca","Categoria","Subcategoria","Sub_sub_categoria","URL_Redireccion","URL_Imagen_Principal","URL_Imagen_2","URL_Imagen_3","URL_Imagen_4","URL_Imagen_5","Tienda"
13627,"Rasurador Facial Remington NE3200","Cantidad de Cabezales: 1. Flotación de Cabezales: Fijo. Apto para Uso Bajo la Ducha: Si. Lavable con Agua: Si.","Cantidad de Cabezales: 1. Flotación de Cabezales: Fijo. Apto para Uso Bajo la Ducha: Si. Lavable con Agua: Si.","$ 269,00","Remington","Cuidado Personal y Salud","Cuidado del Hombre","Cortabarbas","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-del-hombre/cortabarbas/rasurador-facial-remington-mod-ne3200-1.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/4/74590536195_3.jpg",,,,,"Carrefour"
13448,"Cortapelo Remington Quick Cut HC4250","9 peines de 1.5 mm a 15 mm, cuchillas de acero inoxidable, 40 minutos, uso en seco o húmedo.","El Cortapelo Remington Quick Cut HC4250 tiene un diseño ergonómico para colocarlo cómodamente en la mano y una hoja ancha y curva para uso mas rapido y fácil. Posee unas cuchillas de acero inoxidable. Su bateria brinda 40 minutos de uso con una carga completa de 4 horas. Sirve para uso en seco o húmedo. 9 peines de 1.5 mm a 15 mm.","$ 1.599,00","Remington","Cuidado Personal y Salud","Cuidado del Hombre","Cortacabellos","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-del-hombre/cortacabellos/cortapelo-remington-quick-cut-hc-4250.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/4/74590541489.jpg",,,,,"Carrefour"
13539,"BODYGRROM PHILPS NT3160/10","Sin tirones, garantizado, Sistema de protección, ángulo ideal, Completamente lavable, pila AA, 2 peines para cejas, funda","El recortador para nariz de Philips se diseñó para formar un ángulo perfecto y, así, alcanzar fácilmente el vello que está dentro del oído, la nariz y para su uso en las cejas. Gracias al recortador para nariz de Philips, podés estar seguro de que todos los vellos no deseados serán eliminados con eficacia. Ranuras de corte ultraprecisas y afiladasTanto la cuchilla como el protector tienen ranuras de corte precisas y afiladas para asegurar que se corten todos los vellos de manera rápida y eficaz. La funda blanda incluye: pila AA, 2 peines para cejas y la tapa protectora para mantener la cuchilla limpia.","$ 399,00","Philips","Cuidado Personal y Salud","Cuidado del Hombre","Cortacabellos","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-del-hombre/cortacabellos/bodygrrom-philps-mod-nt3160-10.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/7/8710103717652-1.jpg",,,,,"Carrefour"
7103,"Corta Cabello Ga.Ma GC 616 Multi Estilos","La Corta Cabello GA.MA GC 616 posee Multiples cabezales para diferentes usos, Funcion entresecado y bateria recargable.","Múltiples posibilidades de corte en una sola máquina. Apto para ser utilizado dentro de la ducha. 2 Peines de alzada regulables.

Bateria Recargable: Para obtener el máximo rendimiento de la batería aconsejamos descargarla por completo en los primeros usos.
Cord-Cordless: Permite utilizar la cortadora en forma inalámbrica o bien conectada a la red de alimentación.
Función Entresacado: Permite levantar el cabello al momento de corte, entresacando el mismo durante cada una de las pasadas.
Multi-Styler: Múltiples cabezales para diferentes usos.
Autonomía de uso: Cuenta con una autonomía de 40 minutos","$ 1.399,00","Ga.Ma","Cuidado Personal y Salud","Cuidado del Hombre","Cortacabellos","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-del-hombre/cortacabellos/corta-cabello-mullti-estilos-ga-ma-gc-616.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/0/8023277106802.jpg",,,,,"Carrefour"
7104,"Corta Cabello Ga.Ma GC 585 Nano Silver","La Corta Cabello GA.MA GC 585 posee Display Digital, Funcion entresecado y bateria recargable.","Clipper con display digital que muestra la carga de la batería. Aro giratorio regulador de largo para un corte preciso.

Bateria Recargable: Para obtener el máximo rendimiento de la batería aconsejamos descargarla por completo en los primeros usos.
Cord-Cordless: Permite utilizar la cortadora en forma inalámbrica o bien conectada a la red de alimentación.
Display Digital: Le permitirá saber con exactitud el tiempo de carga restante y/o la cantidad de bateria disponible durante el uso.
Función Entresacado: Permite levantar el cabello al momento de corte, entresacando el mismo durante cada una de las pasadas.
Autonomía de uso:Cuenta con una autonomía de 45 minutos.","$ 1.372,00","Ga.Ma","Cuidado Personal y Salud","Cuidado del Hombre","Cortacabellos","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-del-hombre/cortacabellos/corta-cabello-nano-silver-ga-ma-gc-585.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/0/8023277106826.jpg",,,,,"Carrefour"
13404,"Set de Vajilla Aqua Bird 16 Piezas","Confeccionado en porcelana, ideal para 4 comensales. Vestí tu mesa de todos los días!","Set de vajilla de 16 piezas, confeccionado en porcelana. La porcelana es un material cerámico tradicionalmente blanco, compacto, duro, impermeable, fuerte, resonante, de baja elasticidad y altamente resistente al ataque químico y al choque térmico, utilizado para fabricar los diversos componentes de las vajillas y para jarrones, lámparas, esculturas y elementos ornamentales y decorativos.","$ 1.090,00","Carrefour","Hogar y Bazar","Cocina","Vajillas","http://www.carrefour.com.ar/hogar-y-bazar/cocina/vajillas/set-vaj-porc-16-pzas-aqua-bird-footprint.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/7/4710955743872_a.jpg",,,,,"Carrefour"
13403,"Set de Vajilla Black Bird 16 Piezas","Confeccionado en porcelana, ideal para 4 comensales. Vestí tu mesa de todos los días!","Set de vajilla de 16 piezas, confeccionado en porcelana. La porcelana es un material cerámico tradicionalmente blanco, compacto, duro, impermeable, fuerte, resonante, de baja elasticidad y altamente resistente al ataque químico y al choque térmico, utilizado para fabricar los diversos componentes de las vajillas y para jarrones, lámparas, esculturas y elementos ornamentales y decorativos..","$ 1.090,00","Carrefour","Hogar y Bazar","Cocina","Vajillas","http://www.carrefour.com.ar/hogar-y-bazar/cocina/vajillas/set-vaj-porc-16-pzas-black-bird-footprin.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/7/4710955743865_a.jpg",,,,,"Carrefour"
13402,"Set de Vajilla Green Doodle 16 Piezas","Confeccionado en porcelana, ideal para 4 comensales. Vestí tu mesa de todos los días!","Set de vajilla de 16 piezas, confeccionado en porcelana. La porcelana es un material cerámico tradicionalmente blanco, compacto, duro, impermeable, fuerte, resonante, de baja elasticidad y altamente resistente al ataque químico y al choque térmico, utilizado para fabricar los diversos componentes de las vajillas y para jarrones, lámparas, esculturas y elementos ornamentales y decorativos.","$ 1.090,00","Carrefour","Hogar y Bazar","Cocina","Vajillas","http://www.carrefour.com.ar/hogar-y-bazar/cocina/vajillas/set-vaj-porc-16-pzas-green-doodle-crfh.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/7/4710955743858_a.jpg",,,,,"Carrefour"
13421,"Set de Vajilla Wok Centric 20 Piezas","Confeccionado en porcelana, ideal para 4 comensales. Vestí tu mesa de todos los días!","Set de vajilla de 20 piezas, confeccionado en porcelana. La porcelana es un material cerámico tradicionalmente blanco, compacto, duro, impermeable, fuerte, resonante, de baja elasticidad y altamente resistente al ataque químico y al choque térmico, utilizado para fabricar los diversos componentes de las vajillas y para jarrones, lámparas, esculturas y elementos ornamentales y decorativos.","$ 1.090,00",,"Hogar y Bazar","Cocina","Vajillas","http://www.carrefour.com.ar/hogar-y-bazar/cocina/vajillas/set-de-vajilla-wok-centric-20-piezas.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/8/7861075662974_a.jpg",,,,,"Carrefour"
5587,"Balanza de Baño Digital Aspen EKS 9522","Balanza De Baño Digital Aspen EKS 9522. Capacidad 150 Kg. Sistema de 4 Sensores de alta precisión. Modelo Extra Delgado 18 mm. Indicador de batería baja y sobrecarga","Balanza De Baño Digital Aspen EKS 9522. Capacidad 150 Kg. Sistema de 4 Sensores de alta precisión. Modelo Extra Delgado 18 mm. Indicador de batería baja y sobrecarga","$ 699,00","Aspen","Cuidado Personal y Salud","Cuidado de la Salud","Balanzas de baño","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-salud/balanzas-de-bano/balanza-de-ba-o-digital-aspen-eks-9522.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790808034422.jpg",,,,,"Carrefour"
5589,"Balanza de Baño San Up 1036","Balanza De Baño San Up 1036. Tipo de Balanza: Digital. Capacidad Máxima: 150kg. Indicador de Sobrepeso: No. Indicador de Batería Baja: No.","Balanza De Baño San Up 1036. Tipo de Balanza: Digital. Capacidad Máxima: 150kg. Indicador de Sobrepeso: No. Indicador de Batería Baja: No. Apagado Automático: No. Memorias Programables: 0. Medido de Grasa Corporal: No.","$ 639,00","San Up","Cuidado Personal y Salud","Cuidado de la Salud","Balanzas de baño","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-salud/balanzas-de-bano/balanza-de-ba-o-san-up-1036.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793647000450.jpg",,,,,"Carrefour"
5562,"Baby Call San Up 3246","Baby Call Largo alcance. Con graduación de sonido. Control de volumen ajustable. Nivel de sensibilidad de ajustable. 2 canales.","Baby Call Largo alcance. Con graduación de sonido. Control de volumen ajustable. Nivel de sensibilidad de ajustable. 2 canales.","$ 1.069,00","San Up","Mundo Bebé","Cuidado del Bebé","Accesorios","http://www.carrefour.com.ar/mundo-bebe/cuidado-del-bebe/accesorios/baby-call-san-up-3246.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793647742121.jpg",,,,,"Carrefour"
5564,"Balanza de Baño Digital Aspen EKS8873","Soporta desde 100 grs hasta 150 Kg. Con display digital. Cuenta con sensores e indicadores de sobrepeso. Cuenta con indicador de batería baja. Superficie antideslizante.","Balanza para baño. Capacidad hasta 150 Kg. Con display digital. Funciona con baterías de litio. Cuenta con sensores e indicadores de sobrepeso. Cuenta con indicador de batería baja.","$ 580,00","Aspen","Cuidado Personal y Salud","Cuidado de la Salud","Balanzas de baño","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-salud/balanzas-de-bano/balanza-de-ba-o-digital-aspen-eks8873.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790808034446.jpg",,,,,"Carrefour"
14726,"Calentador Electrico de Mamaderas San Up RLHW918","Potencia: 100W - Calentador - Esterilizador - Vaso medidor para verter alrededor de 75/100ml","Calentador electrico de mamaderas y alimentos. Fácil y práctico. Calentador - Esterilizador. Vaso medidor para verter alrededor de 75/100ml
de agua limpia. Potencia: 100W. Rango de temperatura: 40C - 100C.","$ 1.540,00","Ranser","Mundo Bebé","Cuidado del Bebé","Accesorios","http://www.carrefour.com.ar/mundo-bebe/cuidado-del-bebe/accesorios/calentador-electrico-san-up-mod-rlhw918.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/d/mda_0004_7793647000658.jpg",,,,,"Carrefour"
13942,"Calienta Mamaderas Avent 355/00","Fácil de utilizar, proceso de calentado de 3 minutos.","Calentador de mamaderas y alimentos Avent modelo 355/00. Calienta de forma rápida y uniforme. Posee ajuste de descongelación suave. Es compatible con las mamaderas y recipientes Philips Avent. Es fácil de utilizar, el proceso de  calentado solo dura 3 minutos","$ 1.899,00","Avent","Mundo Bebé","Cuidado del Bebé","Accesorios","http://www.carrefour.com.ar/mundo-bebe/cuidado-del-bebe/accesorios/calienta-mamaderas-avent-355-00.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/7/8710103654797-1.jpg",,,,,"Carrefour"
5595,"Balanza Electrónica San Up 1818","Balanza Electrónica San Up 1818. Capacidad 150 kg. Indicador de batería. Plataforma de vidrio templado de 8 mm de espesor.","Display para fácil lectura. Capacidad 150 kg. Indicador de batería. Plataforma de vidrio templado de 8 mm de espesor. Encendido y apagado automático. Equipada con sensores de alta precisión.","$ 579,00","San Up","Cuidado Personal y Salud","Cuidado de la Salud","Balanzas de baño","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-salud/balanzas-de-bano/balanza-electronica-san-up-1818.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793647741872.jpg",,,,,"Carrefour"
5563,"Balanza de Baño San Up 9703","Balanza De Baño San Up 9703. Alta precisión. De fácil lectura.  Diseño moderno.  Capacidad: 120 kg","Balanza De Baño San Up 9703. Alta precisión. De fácil lectura.  Diseño moderno.  Capacidad: 120 kg","$ 349,00","San Up","Cuidado Personal y Salud","Cuidado de la Salud","Balanzas de baño","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-salud/balanzas-de-bano/balanza-de-ba-o-san-up-9703.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793647097030.jpg",,,,,"Carrefour"
6117,"Nebulizador Aspen NA180PLUS","Nebulizador para recién nacidos, niños y pacientes adultos.","Bajo nivel de ruido. Ampolla Salter Labs ® USA. Fácilmente transportable.  Ideal recién nacidos, niños y pacientes adultos.","$ 1.559,00","Aspen","Mundo Bebé","Cuidado del Bebé","Nebulizadores","http://www.carrefour.com.ar/mundo-bebe/cuidado-del-bebe/nebulizadores/nebulizador-aspen-na180plus.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790808031162.jpg",,,,,"Carrefour"
6121,"Nebulizador San-Up Ultrasónico 3019","Nebulizador con sistema A.D.R totalmente silencioso.","Único con Sistema A.D.R.® (Administrador Regulable de Dosis) que optimiza el rendimiento de la medicación. Diseño funcional y altísima prestación. Totalmente silencioso. Cuenta con el exclusivo Sistema de Cámara de Agua Cerrada, facilísimo de usar: sólo se agrega la solución a nebulizar y listo. Apto para utilizar con el Dispositivo Calefactor Warm® de nebulizado caliente (opcional). Funciona con 2 fuentes de energía diferentes, según necesidad. Provisto con timer de apagado automático y regulador del flujo de aire.","$ 1.399,00","San Up","Mundo Bebé","Cuidado del Bebé","Nebulizadores","http://www.carrefour.com.ar/mundo-bebe/cuidado-del-bebe/nebulizadores/nebulizador-san-up-ultrasonico-3019.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793647740493.jpg",,,,,"Carrefour"
6120,"Nebulizador Ultrasónico San Up Compacto 3060","Nebulizador con sistema Ultrasónico sumamente silencioso.","De fácil transporte, potente y liviano. Cuenta con el exclusivo Sistema de Cámara de Agua Cerrada, facilísimo de usar: sin agua, sin vasos, sin membranas. Sólo se agrega la solución a nebulizar y listo. Totalmente silencioso. Provisto con timer de apagado automático y regulador del flujo de aire.","$ 1.529,00","San Up","Mundo Bebé","Cuidado del Bebé","Nebulizadores","http://www.carrefour.com.ar/mundo-bebe/cuidado-del-bebe/nebulizadores/nebulizador-ultrasonico-san-up-compacto-3060.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793647611410.jpg",,,,,"Carrefour"
6119,"Nebulizador Infantil San Up 3008","Nebulizador por compresión a pistón seco sumamente silencioso.","Nebulizador infantil Chu Chu Train, alegres colores para niños, simula un juguete pero esta provisto por un potente compresor San Up, eficiente y con bajo nivel sonoro. Tiene además dos lamparitas en el frente que titilan cuando el nebulizador esta funcionando y hace mas divertida la aerosolterapia. Con motocompresor a pistón exento de lubricación, potente y muy silencioso. Equipo Clase II .Capacidad Máxima de ampolla nebulizadora 10ml. Salida de la Solución 0.33 ml/ min o mayor.","$ 1.389,00","San Up","Mundo Bebé","Cuidado del Bebé","Nebulizadores","http://www.carrefour.com.ar/mundo-bebe/cuidado-del-bebe/nebulizadores/nebulizador-infantil-san-up-3008.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793647741711.jpg",,,,,"Carrefour"
